,primary_mode,trip_distance_meters,origin_bgrp_fips_2020,origin_bgrp_lat_2020,origin_bgrp_lng_2020,destination_bgrp_fips_2020,destination_bgrp_lat_2020,destination_bgrp_lng_2020,emission_factor,co2_emissions_grams
14718383,private_auto,16287.7405674851,360610140004,40.7746,-73.9602,360050421001,40.8805,-73.8794,175.0,2850.3545993098924
14719113,private_auto,4802.119123669662,360470534001,40.6227,-73.9614,360470190001,40.6228,-73.9992,175.0,840.3708466421909
14719749,private_auto,1326.9179816654987,360470396002,40.5972,-73.9706,360470390001,40.5924,-73.9628,175.0,232.2106467914623
14721495,private_auto,777.0526818261875,360470456001,40.6259,-73.9659,360470456001,40.6259,-73.9659,175.0,135.98421931958282
14722030,private_auto,10306.8836928232,360470547003,40.7089,-73.9672,360610102001,40.7591,-73.9736,175.0,1803.7046462440599
14723655,private_auto,545.4421050117593,360610191001,40.8015,-73.9718,360610195003,40.803,-73.9657,175.0,95.45236837705787
14724188,private_auto,9949.516899052833,360470211002,40.6971,-73.9731,360470122004,40.6378,-74.0183,175.0,1741.1654573342457
14725346,private_auto,3707.14358217941,360470768002,40.618,-73.963,360470494004,40.6438,-73.9754,175.0,648.7501268813967
14725692,private_auto,643.9636299479624,360610165001,40.7817,-73.9738,360610165005,40.7835,-73.9762,175.0,112.69363524089343
14730404,private_auto,7003.866655501139,360610182003,40.7989,-73.9404,360610155011,40.7767,-73.9849,175.0,1225.6766647126994
14731453,private_auto,2155.1993945430104,360610020003,40.7197,-73.9769,360610040023,40.7312,-73.9873,175.0,377.1598940450268
14731706,private_auto,18416.36164900313,360610076001,40.7485,-73.9866,360470268001,40.6094,-73.9878,175.0,3222.8632885755483
14734005,private_auto,4585.585398820825,360610098006,40.7556,-73.9664,360610061002,40.7329,-73.9923,175.0,802.4774447936443
14734652,private_auto,1510.4386288510748,360470005022,40.6941,-73.9936,360470043004,40.6882,-73.9913,175.0,264.32676004893807
14735063,private_auto,13867.505780494768,360610041002,40.718,-73.9956,360810663012,40.7207,-73.8741,175.0,2426.8135115865844
14735391,private_auto,3202.7333043373014,360610054001,40.7395,-73.9932,360610088005,40.7503,-73.9703,175.0,560.4783282590278
14738077,private_auto,1044.7409834868904,360610067001,40.7316,-74.0023,360610057002,40.729,-73.9927,175.0,182.82967211020582
14738687,private_auto,10915.898334788417,360610109001,40.7523,-73.9897,360470051003,40.682,-74.0039,175.0,1910.2822085879727
14738694,private_auto,5078.663769344812,360610013002,40.7057,-74.015,360470051003,40.682,-74.0039,175.0,888.766159635342
14739397,private_auto,7250.02177965133,360610112031,40.7609,-73.9681,360610021002,40.7129,-74.0094,175.0,1268.7538114389827
14740524,private_auto,2652.426754877425,360470248002,40.6223,-73.9912,360470172001,40.61,-74.0089,175.0,464.1746821035494
14740892,private_auto,800.4837435319598,360610039004,40.7178,-74.0116,360610037001,40.7267,-74.0098,175.0,140.08465511809297
14741811,private_auto,13292.832446067216,360470118003,40.6345,-74.0089,360470517001,40.7205,-73.9537,175.0,2326.2456780617626
14743346,private_auto,6720.112810130388,360850008002,40.6112,-74.0674,360850181001,40.5917,-74.131,175.0,1176.019741772818
14743406,private_auto,5843.314983591516,360470054003,40.6166,-74.0323,360850006001,40.6191,-74.0684,175.0,1022.5801221285152
14743437,private_auto,1173.6874123510438,360850006002,40.6104,-74.061,360850020012,40.6058,-74.0698,175.0,205.3952971614327
14743609,private_auto,12344.597690435525,360850021002,40.6319,-74.0752,360850273014,40.6022,-74.1581,175.0,2160.304595826217
14743625,private_auto,2233.50977637012,360850021002,40.6319,-74.0752,360850003001,40.6433,-74.0753,175.0,390.864210864771
14743626,private_auto,12630.891225488354,360850021002,40.6319,-74.0752,360850277022,40.5801,-74.1662,175.0,2210.405964460462
14743669,private_auto,2256.479821528087,360850070022,40.5917,-74.0762,360850070023,40.5861,-74.0783,175.0,394.88396876741524
14744064,private_auto,25003.44001259355,360850029003,40.6192,-74.0814,360610002023,40.7125,-73.9815,175.0,4375.602002203871
14744756,private_auto,2819.700939778844,360850047001,40.6141,-74.0937,360850177012,40.6071,-74.1099,175.0,493.4476644612977
14745387,private_auto,2885.3297041626515,360850128065,40.5587,-74.1081,360850112031,40.5753,-74.1015,175.0,504.932698228464
14746432,private_auto,8227.574094721376,360850132042,40.5566,-74.1326,360850187012,40.611,-74.1251,175.0,1439.8254665762408
14746653,private_auto,4362.097178042192,360850277022,40.5801,-74.1662,360850273021,40.6001,-74.1365,175.0,763.3670061573836
14747511,private_auto,1000.620262080142,360850277052,40.5876,-74.1576,360850277042,40.587,-74.1496,175.0,175.10854586402482
14747617,private_auto,34266.19133504036,360610113001,40.7548,-73.9879,360850146051,40.5617,-74.1515,175.0,5996.583483632063
14747816,private_auto,11452.185494768475,360850277063,40.5885,-74.1644,360850020021,40.6009,-74.0683,175.0,2004.132461584483
14748151,private_auto,5275.043842518014,360850134003,40.5699,-74.1203,360850277052,40.5876,-74.1576,175.0,923.1326724406524
14748177,private_auto,21130.354063869298,360610153013,40.7736,-73.9797,360470062002,40.6239,-74.0309,175.0,3697.811961177127
14748392,private_auto,1132.4517150400209,360850273014,40.6022,-74.1581,360850291043,40.6129,-74.1617,175.0,198.17905013200365
14748694,private_auto,922.969264772312,360850156016,40.5431,-74.16,360850156023,40.5379,-74.1643,175.0,161.5196213351546
14748794,private_auto,5819.411901727502,360850291062,40.5955,-74.1652,360850151005,40.6142,-74.1268,175.0,1018.3970828023128
14748833,private_auto,6078.598663190005,360850277022,40.5801,-74.1662,360850187041,40.6065,-74.1237,175.0,1063.7547660582509
14748869,private_auto,2212.974254600489,360850277063,40.5885,-74.1644,360850291052,40.6041,-74.1692,175.0,387.2704945550856
14748898,private_auto,10138.098666528933,360850319021,40.6396,-74.1697,360850050002,40.6063,-74.0878,175.0,1774.1672666425632
14748943,private_auto,1163.002592479126,360850170111,40.5476,-74.1704,360850146044,40.5467,-74.1629,175.0,203.52545368384702
14749319,private_auto,2884.4263240075607,360850198004,40.5217,-74.1924,360850170051,40.539,-74.1837,175.0,504.77460670132314
14749401,private_auto,22294.96925580662,360850170071,40.5576,-74.1889,360850007002,40.6454,-74.0836,175.0,3901.6196197661584
14749429,private_auto,14610.716023281511,360850319023,40.6371,-74.1629,360850170071,40.5576,-74.1889,175.0,2556.8753040742645
14749720,private_auto,877.1699856973908,360850170132,40.5548,-74.1962,360850170132,40.5548,-74.1962,175.0,153.50474749704338
14749938,private_auto,28219.11311867103,360470160004,40.6208,-74.0273,360850198001,40.5136,-74.2163,175.0,4938.34479576743
14750249,private_auto,3411.9032033770604,360850208051,40.5513,-74.2165,360850226022,40.5375,-74.2341,175.0,597.0830605909856
14750381,private_auto,1592.1845221826013,360850244013,40.5124,-74.2303,360850244013,40.5124,-74.2303,175.0,278.6322913819552
14750454,private_auto,2570.4736929916207,360850226022,40.5375,-74.2341,360850226022,40.5375,-74.2341,175.0,449.8328962735336
14750879,private_auto,14221.159955077856,360811551042,40.7522,-73.7079,360810664032,40.6516,-73.73,175.0,2488.7029921386247
14751067,private_auto,7404.419430867262,360050363001,40.8456,-73.8805,360050420003,40.8918,-73.86,175.0,1295.773400401771
14752426,private_auto,1739.8617689244793,360811471002,40.7602,-73.7637,360811123001,40.7675,-73.771,175.0,304.4758095617839
14752696,private_auto,17117.640592681113,360810456001,40.7166,-73.794,360810019011,40.7447,-73.9451,175.0,2995.5871037191946
14752730,private_auto,14676.72784627997,360810864001,40.6727,-73.8309,360811017006,40.7843,-73.797,175.0,2568.427373098995
14752960,private_auto,2971.9633869093054,360810158012,40.6885,-73.8122,360810814002,40.6726,-73.805,175.0,520.0935927091285
14753858,private_auto,3400.272628174604,360810717012,40.7302,-73.8597,360810383021,40.7406,-73.8408,175.0,595.0477099305557
14757351,private_auto,8743.200067331498,360471104001,40.6548,-73.8903,360470460002,40.6307,-73.9673,175.0,1530.0600117830122
14757993,private_auto,12425.795390507956,360610009001,40.7033,-74.0115,360610136021,40.7712,-73.949,175.0,2174.5141933388923
14758410,private_auto,647.4269559291223,360470580001,40.5991,-73.9545,360470582001,40.5983,-73.958,175.0,113.2997172875964
14760857,private_auto,1651.735420566505,360610095002,40.7478,-73.9948,360610093005,40.7481,-74.002,175.0,289.0536985991384
14761709,private_auto,7182.94673999303,360850067001,40.637,-74.1002,360850291041,40.6176,-74.164,175.0,1257.0156794987802
14761721,private_auto,27913.611933905777,360850146071,40.5565,-74.166,360850067001,40.637,-74.1002,175.0,4884.882088433511
14761755,private_auto,517.5013870936522,360850132032,40.5479,-74.1415,360850132032,40.5479,-74.1415,175.0,90.56274274138912
14761893,private_auto,64174.16228927284,360610287001,40.8636,-73.9325,360850176001,40.5302,-74.1831,175.0,11230.478400622747
14762115,private_auto,15086.638454669992,360810907001,40.7742,-73.838,360811551034,40.7518,-73.7158,175.0,2640.1617295672486
14762594,private_auto,312.19016481844847,360050161001,40.8377,-73.8846,360050161001,40.8377,-73.8846,175.0,54.63327884322848
14762787,private_auto,17758.57220601788,360811529013,40.7573,-73.7338,360810123012,40.7762,-73.8987,175.0,3107.750136053129
14763335,private_auto,3687.290098320396,360811479003,40.7702,-73.7407,360811123002,40.7652,-73.7714,175.0,645.2757672060693
14764958,private_auto,932.7270150204166,360811377001,40.7484,-73.7537,360811385011,40.7567,-73.7563,175.0,163.2272276285729
14765008,private_auto,1102.6389209212143,360810366001,40.6878,-73.7629,360810530002,40.696,-73.7539,175.0,192.96181116121252
14765518,private_auto,676.9091408591414,360810352001,40.681,-73.7552,360810328002,40.6745,-73.7577,175.0,118.45909965034976
14765585,private_auto,7907.241823874273,360810654012,40.6612,-73.7404,360811032011,40.6086,-73.7583,175.0,1383.7673191779977
14765864,private_auto,3410.198597933474,360810552002,40.7269,-73.7484,360811291031,40.7391,-73.7599,175.0,596.784754638358
14767339,private_auto,1814.7927447016248,360810320003,40.6622,-73.7676,360810690001,40.6614,-73.757,175.0,317.58873032278433
14767622,private_auto,1092.014637369943,360810476001,40.7237,-73.77,360810472002,40.7186,-73.7776,175.0,191.10256153974004
14767676,private_auto,3287.0117967397296,360811227035,40.7354,-73.804,360811277004,40.7269,-73.7781,175.0,575.2270644294526
14767795,private_auto,20107.47898232317,360810997031,40.7868,-73.7786,360810716001,40.6469,-73.7869,175.0,3518.8088219065544
14767846,private_auto,15308.130036146036,360810094001,40.6803,-73.8367,360810972041,40.594,-73.7791,175.0,2678.9227563255563
14768306,private_auto,22603.446715894355,360610015026,40.7066,-74.004,360811333002,40.7322,-73.7825,175.0,3955.6031752815124
14768427,private_auto,3703.566340019778,360811267001,40.7216,-73.7949,360811347012,40.7397,-73.7837,175.0,648.1241095034611
14768687,private_auto,5073.864072994442,360811099001,40.7692,-73.7853,360810871002,40.7597,-73.8328,175.0,887.9262127740274
14768821,private_auto,11441.313119496584,360811347011,40.736,-73.7861,360810929002,40.7837,-73.8527,175.0,2002.2297959119023
14769431,private_auto,1186.076364162196,360811085001,40.7724,-73.7916,360811139001,40.7665,-73.7918,175.0,207.56336372838427
14770099,private_auto,1903.776789043853,360810454002,40.714,-73.7963,360811267001,40.7216,-73.7949,175.0,333.16093808267425
14770104,private_auto,1132.8982449306995,360810454002,40.714,-73.7963,360811267002,40.7176,-73.8052,175.0,198.25719286287242
14771009,private_auto,2944.401181882552,360811333002,40.7322,-73.7825,360811215001,40.7402,-73.8021,175.0,515.2702068294466
14771012,private_auto,816.1149273085027,360811215003,40.7397,-73.8112,360811215001,40.7402,-73.8021,175.0,142.82011227898798
14771155,private_auto,24642.38338471004,360810208002,40.6989,-73.8042,360470306001,40.5912,-73.9861,175.0,4312.417092324257
14771640,private_auto,6917.0757433957515,360810997044,40.7799,-73.7776,360811227031,40.7377,-73.8075,175.0,1210.4882550942566
14771646,private_auto,11330.278776998844,360810539011,40.7118,-73.9194,360811227031,40.7377,-73.8075,175.0,1982.7987859747977
14772596,private_auto,372.6127306205999,360810818003,40.6715,-73.8101,360810840001,40.6731,-73.8123,175.0,65.20722785860498
14772734,private_auto,10568.832102564564,360811227022,40.7312,-73.8128,360810253022,40.7437,-73.9134,175.0,1849.5456179487985
14773596,private_auto,2311.8471744521835,360810779044,40.7216,-73.8168,360810757013,40.7164,-73.8323,175.0,404.5732555291321
14773848,private_auto,1886.2651058516096,360050162002,40.8297,-73.8226,360050274021,40.8399,-73.8177,175.0,330.09639352403167
14773876,private_auto,747.8931180924144,360810840005,40.6729,-73.8177,360810166002,40.6784,-73.8193,175.0,130.88129566617252
14774330,private_auto,38446.98185615859,360810942011,40.5838,-73.8194,360810057001,40.7573,-73.9251,175.0,6728.221824827754
14775247,private_auto,1305.6804373631935,360810779061,40.7299,-73.8167,360810779022,40.7235,-73.8225,175.0,228.4940765385589
14776729,private_auto,4151.215791474973,360050284001,40.8494,-73.8387,360050166001,40.8304,-73.8286,175.0,726.4627635081204
14777113,private_auto,1005.284813461835,360810869002,40.7667,-73.835,360810869001,40.7629,-73.8318,175.0,175.92484235582114
14777699,private_auto,973.6589359014645,360050166002,40.8285,-73.8321,360050164001,40.8322,-73.8248,175.0,170.3903137827563
14777713,private_auto,1174.3235495467063,360810757012,40.7199,-73.8377,360810757013,40.7164,-73.8323,175.0,205.5066211706736
14777717,private_auto,10312.203247407158,360810145002,40.7648,-73.9087,360810757013,40.7164,-73.8323,175.0,1804.6355682962526
14777741,private_auto,9175.279722314988,360050300006,40.8506,-73.8325,360050261001,40.8666,-73.9059,175.0,1605.6739514051228
14777899,private_auto,4419.2490637808605,360810134001,40.7057,-73.8333,360810096002,40.6808,-73.8333,175.0,773.3685861616506
14778458,private_auto,4083.0763088537574,360050092003,40.8324,-73.8526,360050194001,40.8335,-73.8361,175.0,714.5383540494074
14778492,private_auto,1730.719767297978,360810094002,40.6828,-73.8363,360810864001,40.6727,-73.8309,175.0,302.87595927714614
14778579,private_auto,8097.5719750863855,360471070011,40.6542,-73.8707,360810122002,40.6962,-73.8319,175.0,1417.0750956401175
14779402,private_auto,1660.7192345811625,360810124001,40.6958,-73.8336,360810114001,40.6879,-73.8418,175.0,290.62586605170344
14780152,private_auto,1088.7695275965505,360810769012,40.7177,-73.8378,360810723003,40.7144,-73.8457,175.0,190.53466732939634
14780632,private_auto,13515.86478710914,360810892013,40.6557,-73.8471,360810285001,40.7538,-73.8868,175.0,2365.2763377440992
14781044,private_auto,8878.331356597457,360810473002,40.7368,-73.8771,360810929003,40.7853,-73.8486,175.0,1553.7079874045548
14781786,private_auto,29121.923629178887,360050424002,40.8897,-73.8509,360610031002,40.7139,-74.0051,175.0,5096.336635106305
14781933,private_auto,1280.1344276439445,360810044011,40.6786,-73.8596,360810054003,40.6779,-73.8513,175.0,224.0235248376903
14782994,private_auto,2609.034085306361,360050398003,40.8841,-73.8541,360050414002,40.9037,-73.8516,175.0,456.5809649286132
14784103,private_auto,20554.11333303149,360811008041,40.6023,-73.764,360810008001,40.6877,-73.8568,175.0,3596.969833280511
14784863,private_auto,24102.03489750921,360050300005,40.8516,-73.8346,360810010002,40.69,-73.8592,175.0,4217.856107064112
14785450,private_auto,6360.302586268044,360050212001,40.8364,-73.8603,360050197002,40.8356,-73.92,175.0,1113.0529525969077
14785493,private_auto,7550.074768807689,360811341003,40.7369,-73.7932,360810697012,40.727,-73.8604,175.0,1321.2630845413455
14788591,private_auto,8090.524897059203,360470449012,40.7212,-73.9387,360810679003,40.7218,-73.8685,175.0,1415.8418569853604
14789267,private_auto,10603.408538601248,360810677001,40.7196,-73.8704,360470565001,40.7299,-73.9588,175.0,1855.5964942552187
14789926,private_auto,543.2139740843194,360810679001,40.7273,-73.8726,360810507002,40.7265,-73.8797,175.0,95.0624454647559
14793485,private_auto,2276.3092859693047,360811341001,40.7366,-73.7891,360811339001,40.7286,-73.79,175.0,398.3541250446283
14796627,private_auto,1796.304084374774,360050405011,40.8661,-73.8919,360050239006,40.8596,-73.9037,175.0,314.35321476558545
14797124,private_auto,8795.75763641934,360470986002,40.6441,-73.8934,360470227003,40.6823,-73.9572,175.0,1539.2575863733844
14797632,private_auto,12508.557986618796,360610037003,40.7251,-74.0059,360810493012,40.7313,-73.8948,175.0,2188.9976476582897
14798538,private_auto,752.2243592249393,360810581001,40.7048,-73.8928,360810585001,40.705,-73.8973,175.0,131.63926286436438
14798627,private_auto,5779.162903535833,360810513001,40.7332,-73.8975,360810069001,40.77,-73.9215,175.0,1011.3535081187708
